submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s777285077,p00002,u145666960,1470805787,C,C,c,Wrong Answer,0,600,219,0/1
s203996582,p00002,u145666960,1470805961,C,C,c,Wrong Answer,0,600,219,0/1
s811196594,p00002,u816928455,1470974497,C,C,c,Compile Error,0,0,179,0/1
s706096253,p00002,u816928455,1470974510,C,C,c,Time Limit Exceeded,20000,556,180,0/1
s609707171,p00002,u816928455,1470974730,C,C,c,Time Limit Exceeded,20000,552,181,0/1
s526923232,p00002,u816928455,1470974814,C,C,c,Time Limit Exceeded,20000,556,203,0/1
s263188168,p00002,u816928455,1470974955,C,C,c,Time Limit Exceeded,20000,556,206,0/1
s507561749,p00002,u816928455,1470975104,C,C,c,Time Limit Exceeded,20000,556,222,0/1
s974634100,p00002,u816928455,1470975633,C,C,c,Time Limit Exceeded,20000,556,219,0/1
s062915238,p00002,u816928455,1470977255,C,C,c,Time Limit Exceeded,20000,556,218,0/1
s614400090,p00002,u816928455,1470987812,C,C,c,Wrong Answer,0,596,222,0/1
s191430083,p00002,u816928455,1470987921,C,C,c,Wrong Answer,0,600,223,0/1
s928873083,p00002,u816928455,1470987968,C,C,c,Accepted,0,600,225,1/1
s772292215,p00002,u816928455,1470988020,C,C,c,Accepted,0,600,225,1/1
s076033483,p00002,u816928455,1470988029,C,C,c,Accepted,0,600,225,1/1
s232063049,p00002,u816928455,1470988041,C,C,c,Accepted,0,600,225,1/1
s331633907,p00002,u064717130,1471161978,C,C,c,Runtime Error,0,556,278,0/1
s583315849,p00002,u376086644,1471485914,C,C,c,Wrong Answer,0,600,261,0/1
s451947395,p00002,u376086644,1471488705,C,C,c,Runtime Error,0,556,205,0/1
s090533623,p00002,u376086644,1471489295,C,C,c,Runtime Error,0,596,163,0/1
s241163245,p00002,u376086644,1471566078,C,C,c,Runtime Error,0,600,165,0/1
s354167863,p00002,u617046551,1471591184,C,C,c,Wrong Answer,0,600,229,0/1
s724244976,p00002,u617046551,1471591716,C,C,c,Time Limit Exceeded,20000,596,295,0/1
s641148828,p00002,u617046551,1471591802,C,C,c,Time Limit Exceeded,20000,596,295,0/1
s298266456,p00002,u617046551,1471591966,C,C,c,Time Limit Exceeded,20000,596,295,0/1
s454112207,p00002,u617046551,1471592435,C,C,c,Time Limit Exceeded,20000,608,344,0/1
s349252305,p00002,u617046551,1471592849,C,C,c,Accepted,0,600,333,1/1
s807740964,p00002,u302788563,1472170803,C,C,c,Wrong Answer,0,600,136,0/1
s780660212,p00002,u302788563,1472171261,C,C,c,Time Limit Exceeded,20000,596,151,0/1
s431175969,p00002,u302788563,1472171676,C,C,c,Time Limit Exceeded,20000,596,148,0/1
s785956707,p00002,u302788563,1472171763,C,C,c,Accepted,0,600,151,1/1
s935425873,p00002,u291509959,1472640614,C,C,c,Compile Error,0,0,273,0/1
s277531413,p00002,u291509959,1472641401,C,C,c,Compile Error,10,0,274,0/1
s030645546,p00002,u291509959,1472641456,C,C,c,Runtime Error,0,548,275,0/1
s202682139,p00002,u291509959,1472641490,C,C,c,Runtime Error,0,548,275,0/1
s890338472,p00002,u291509959,1472641621,C,C,c,Wrong Answer,0,560,276,0/1
s941795234,p00002,u291509959,1472641681,C,C,c,Wrong Answer,0,560,278,0/1
s085561177,p00002,u291509959,1472641813,C,C,c,Runtime Error,0,592,278,0/1
s600375787,p00002,u291509959,1472642144,C,C,c,Wrong Answer,0,600,278,0/1
s208347161,p00002,u291509959,1472642616,C,C,c,Wrong Answer,0,600,255,0/1
s809833851,p00002,u291509959,1472643739,C,C,c,Accepted,0,600,265,1/1
s991975937,p00002,u824598662,1472784111,C,C,c,Wrong Answer,0,596,235,0/1
s898530626,p00002,u824598662,1472785260,C,C,c,Wrong Answer,0,600,235,0/1
s196358427,p00002,u226808601,1472792816,C,C,c,Accepted,0,600,364,1/1
s830739062,p00002,u824598662,1472795604,C,C,c,Wrong Answer,0,600,239,0/1
s833661126,p00002,u824598662,1472795967,C,C,c,Wrong Answer,0,600,243,0/1
s126528957,p00002,u824598662,1472796239,C,C,c,Time Limit Exceeded,20000,556,230,0/1
s766372914,p00002,u824598662,1472796301,C,C,c,Runtime Error,0,556,245,0/1
s610751564,p00002,u824598662,1472796352,C,C,c,Runtime Error,0,556,245,0/1
s599613627,p00002,u824598662,1472796610,C,C,c,Wrong Answer,0,600,247,0/1
s841974096,p00002,u824598662,1472796625,C,C,c,Wrong Answer,0,600,247,0/1
s929939490,p00002,u666869674,1473775906,C,C,c,Wrong Answer,0,600,128,0/1
s220962174,p00002,u666869674,1473776098,C,C,c,Wrong Answer,0,596,186,0/1
s796471992,p00002,u666869674,1473776178,C,C,c,Wrong Answer,0,600,184,0/1
s594718441,p00002,u666869674,1473776456,C,C,c,Wrong Answer,0,600,209,0/1
s831863343,p00002,u666869674,1473776757,C,C,c,Accepted,0,600,201,1/1
s184869230,p00002,u241151548,1473819642,C,C,c,Accepted,0,600,220,1/1
s795331453,p00002,u662126750,1474208701,C,C,c,Runtime Error,0,540,184,0/1
s740939981,p00002,u662126750,1474208823,C,C,c,Wrong Answer,0,600,185,0/1
s254690571,p00002,u662126750,1474208903,C,C,c,Accepted,0,596,186,1/1
s160652259,p00002,u384219119,1474721459,C,C,c,Compile Error,0,0,326,0/1
s660336915,p00002,u384219119,1474721654,C,C,c,Accepted,0,616,348,1/1
s543504221,p00002,u384219119,1474721815,C,C,c,Accepted,0,616,348,1/1
s362308538,p00002,u818887270,1474739753,C,C,c,Accepted,0,600,268,1/1
s753126970,p00002,u126780423,1474798056,C,C,c,Wrong Answer,0,600,510,0/1
s913394137,p00002,u126780423,1474802524,C,C,c,Wrong Answer,0,600,589,0/1
s272801954,p00002,u126780423,1474802652,C,C,c,Time Limit Exceeded,20000,596,593,0/1
s493552276,p00002,u126780423,1474802803,C,C,c,Accepted,0,600,595,1/1
s140049181,p00002,u172332455,1475295684,C,C,c,Runtime Error,0,600,441,0/1
s018708003,p00002,u172332455,1475295735,C,C,c,Runtime Error,0,600,441,0/1
s327023933,p00002,u172332455,1475295982,C,C,c,Runtime Error,0,600,441,0/1
s856634422,p00002,u172332455,1475296146,C,C,c,Runtime Error,0,604,442,0/1
s750506383,p00002,u172332455,1475296173,C,C,c,Time Limit Exceeded,20000,560,445,0/1
s094525753,p00002,u172332455,1475296238,C,C,c,Runtime Error,0,600,468,0/1
s573325599,p00002,u172332455,1475296264,C,C,c,Compile Error,0,0,490,0/1
s949713671,p00002,u172332455,1475296285,C,C,c,Runtime Error,0,604,496,0/1
s571779211,p00002,u172332455,1475296423,C,C,c,Runtime Error,0,604,407,0/1
s263102731,p00002,u172332455,1475296492,C,C,c,Runtime Error,0,600,454,0/1
s625071676,p00002,u172332455,1475296523,C,C,c,Runtime Error,0,560,472,0/1
s518434640,p00002,u172332455,1475296594,C,C,c,Runtime Error,0,560,478,0/1
s257895633,p00002,u172332455,1475296618,C,C,c,Runtime Error,0,524,482,0/1
s794491454,p00002,u172332455,1475296653,C,C,c,Runtime Error,0,524,486,0/1
s437450501,p00002,u172332455,1475296683,C,C,c,Runtime Error,0,524,464,0/1
s528146133,p00002,u172332455,1475296882,C,C,c,Runtime Error,0,524,464,0/1
s484105484,p00002,u172332455,1475296936,C,C,c,Wrong Answer,0,524,464,0/1
s025825565,p00002,u172332455,1475296997,C,C,c,Wrong Answer,0,604,422,0/1
s860527904,p00002,u172332455,1475297238,C,C,c,Accepted,0,604,422,1/1
s117706352,p00002,u031964810,1475725232,C,C,c,Wrong Answer,0,600,213,0/1
s236488706,p00002,u031964810,1475725557,C,C,c,Wrong Answer,0,600,241,0/1
s986470099,p00002,u031964810,1475725745,C,C,c,Wrong Answer,0,600,252,0/1
s374628705,p00002,u048361305,1475765423,C,C,c,Time Limit Exceeded,20000,596,178,0/1
s408419123,p00002,u048361305,1475765865,C,C,c,Time Limit Exceeded,20000,596,211,0/1
s249120772,p00002,u048361305,1475766172,C,C,c,Wrong Answer,0,600,239,0/1
s272803112,p00002,u048361305,1475766371,C,C,c,Wrong Answer,0,600,239,0/1
s423709162,p00002,u048361305,1475766534,C,C,c,Wrong Answer,0,600,266,0/1
s843177146,p00002,u048361305,1475767053,C,C,c,Accepted,0,596,204,1/1
s007259677,p00002,u470328896,1475831707,C,C,c,Wrong Answer,0,600,263,0/1
s451124978,p00002,u470328896,1475831756,C,C,c,Wrong Answer,0,600,263,0/1
s734429365,p00002,u470328896,1475832034,C,C,c,Runtime Error,0,592,315,0/1
s922324083,p00002,u031964810,1476148695,C,C,c,Accepted,0,600,242,1/1
s719722736,p00002,u551959902,1476180943,C,C,c,Wrong Answer,0,600,168,0/1
s192615745,p00002,u551959902,1476181022,C,C,c,Wrong Answer,0,600,168,0/1
s096549627,p00002,u551959902,1476181912,C,C,c,Wrong Answer,0,600,348,0/1
s035872850,p00002,u551959902,1476182011,C,C,c,Wrong Answer,0,600,368,0/1
s055518383,p00002,u551959902,1476182048,C,C,c,Wrong Answer,0,596,364,0/1
s041684146,p00002,u551959902,1476182061,C,C,c,Wrong Answer,0,600,324,0/1
s714474272,p00002,u551959902,1476182091,C,C,c,Wrong Answer,0,600,297,0/1
s491825671,p00002,u986045679,1476368071,C,C,c,Compile Error,0,0,189,0/1
s274776168,p00002,u986045679,1476368099,C,C,c,Wrong Answer,0,560,189,0/1
s081487830,p00002,u986045679,1476368360,C,C,c,Compile Error,0,0,319,0/1
s160006023,p00002,u986045679,1476368398,C,C,c,Compile Error,0,0,319,0/1
s572815830,p00002,u986045679,1476368429,C,C,c,Accepted,0,600,319,1/1
s742451770,p00002,u619400176,1476539080,C,C,c,Runtime Error,0,592,295,0/1
s226871653,p00002,u619400176,1476539486,C,C,c,Accepted,0,600,288,1/1
s456645609,p00002,u619400176,1476539567,C,C,c,Accepted,0,612,219,1/1
s285663720,p00002,u469766333,1476710042,C,C,c,Accepted,0,600,178,1/1
s150607451,p00002,u588551436,1476728119,C,C,c,Accepted,0,608,251,1/1
s232572882,p00002,u634185955,1477010087,C,C,c,Accepted,0,600,269,1/1
s047501812,p00002,u470328896,1477119030,C,C,c,Runtime Error,0,600,243,0/1
s393684906,p00002,u470328896,1477119063,C,C,c,Runtime Error,0,596,219,0/1
s312945053,p00002,u470328896,1477120504,C,C,c,Runtime Error,0,600,210,0/1
s589720976,p00002,u470328896,1477120535,C,C,c,Runtime Error,0,600,210,0/1
s310254473,p00002,u568287817,1477186037,C,C,c,Compile Error,0,0,518,0/1
s546031191,p00002,u568287817,1477186099,C,C,c,Wrong Answer,0,600,487,0/1
s309124595,p00002,u218114451,1477232302,C,C,c,Accepted,0,600,215,1/1
s944316845,p00002,u039368768,1477303954,C,C,c,Accepted,0,600,273,1/1
s537473482,p00002,u048756596,1477479944,C,C,c,Time Limit Exceeded,20000,556,244,0/1
s668681576,p00002,u011621222,1477638403,C,C,c,Accepted,0,600,239,1/1
s939265615,p00002,u346502302,1478073104,C,C,c,Runtime Error,0,592,278,0/1
s775324972,p00002,u935300669,1478507240,C,C,c,Runtime Error,0,600,221,0/1
s516494364,p00002,u935300669,1478507299,C,C,c,Runtime Error,0,600,198,0/1
s104757787,p00002,u935300669,1478507551,C,C,c,Runtime Error,0,600,198,0/1
s274083093,p00002,u935300669,1478507671,C,C,c,Accepted,0,600,206,1/1
s005214079,p00002,u291301362,1478596946,C,C,c,Accepted,0,600,214,1/1
s348720869,p00002,u964246164,1478681301,C,C,c,Compile Error,0,0,177,0/1
s127811835,p00002,u964246164,1478681374,C,C,c,Wrong Answer,0,524,480,0/1
s551899821,p00002,u964246164,1478681426,C,C,c,Wrong Answer,0,524,482,0/1
s426246262,p00002,u964246164,1478681484,C,C,c,Wrong Answer,0,520,485,0/1
s046542148,p00002,u964246164,1478681726,C,C,c,Accepted,0,644,483,1/1
s308502086,p00002,u011621222,1478867244,C,C,c,Accepted,0,600,302,1/1
s221027028,p00002,u011621222,1478910215,C,C,c,Accepted,0,600,301,1/1
s066275311,p00002,u119930104,1479196801,C,C,c,Accepted,0,616,232,1/1
s129227201,p00002,u403164147,1479214821,C,C,c,Accepted,0,600,166,1/1
s560487024,p00002,u146816547,1479284086,C,C,c,Accepted,0,600,296,1/1
s026881912,p00002,u398349411,1479458529,C,C,c,Wrong Answer,300,600,212,0/1
s253529358,p00002,u398349411,1479458588,C,C,c,Wrong Answer,0,596,156,0/1
s013753351,p00002,u398349411,1479460778,C,C,c,Wrong Answer,0,596,167,0/1
s758018926,p00002,u423913300,1479653787,C,C,c,Accepted,0,600,201,1/1
s341182640,p00002,u389063211,1479790696,C,C,c,Accepted,0,600,225,1/1
s013941475,p00002,u897660790,1479987490,C,C,c,Time Limit Exceeded,20000,568,445,0/1
s418969044,p00002,u897660790,1479987598,C,C,c,Accepted,0,572,449,1/1
s125430617,p00002,u957840591,1480415760,C,C,c,Accepted,0,600,319,1/1
s588618704,p00002,u135020202,1480667453,C,C,c,Runtime Error,0,524,277,0/1
s110371333,p00002,u862498149,1480861478,C,C,c,Time Limit Exceeded,20000,596,235,0/1
s357012849,p00002,u862498149,1480861794,C,C,c,Accepted,0,600,235,1/1
s113587020,p00002,u135020202,1480906226,C,C,c,Wrong Answer,0,540,251,0/1
s442252793,p00002,u135020202,1480906394,C,C,c,Compile Error,0,0,270,0/1
s084601700,p00002,u135020202,1480906451,C,C,c,Runtime Error,0,524,280,0/1
s180169907,p00002,u135020202,1480906742,C,C,c,Wrong Answer,0,548,280,0/1
s314170179,p00002,u135020202,1480906851,C,C,c,Wrong Answer,0,552,308,0/1
s932231717,p00002,u244646378,1480924021,C,C,c,Wrong Answer,0,600,156,0/1
s909035688,p00002,u244646378,1480924566,C,C,c,Wrong Answer,0,600,191,0/1
s037424792,p00002,u244646378,1480924693,C,C,c,Wrong Answer,0,600,192,0/1
s255705204,p00002,u244646378,1480926288,C,C,c,Time Limit Exceeded,20000,596,205,0/1
s852738447,p00002,u263018239,1481020631,C,C,c,Wrong Answer,0,600,212,0/1
s406727620,p00002,u263018239,1481022185,C,C,c,Wrong Answer,0,596,203,0/1
s025868394,p00002,u263018239,1481022239,C,C,c,Accepted,0,600,203,1/1
s247713387,p00002,u303141383,1481302235,C,C,c,Wrong Answer,0,600,362,0/1
s090223394,p00002,u303141383,1481333430,C,C,c,Accepted,0,600,303,1/1
s000814884,p00002,u011621222,1481465303,C,C,c,Wrong Answer,0,596,179,0/1
s956233496,p00002,u011621222,1481465649,C,C,c,Time Limit Exceeded,20000,596,222,0/1
s033510649,p00002,u011621222,1481465884,C,C,c,Wrong Answer,0,600,252,0/1
s568556796,p00002,u011621222,1481465932,C,C,c,Wrong Answer,0,600,259,0/1
s422110828,p00002,u011621222,1481465953,C,C,c,Accepted,0,600,198,1/1
s458473719,p00002,u011621222,1481466732,C,C,c,Wrong Answer,0,644,157,0/1
s636318749,p00002,u011621222,1481466774,C,C,c,Wrong Answer,0,644,162,0/1
s662444975,p00002,u011621222,1481468855,C,C,c,Wrong Answer,0,600,179,0/1
s567743902,p00002,u011621222,1481468879,C,C,c,Wrong Answer,0,600,332,0/1
s549436933,p00002,u011621222,1481469048,C,C,c,Wrong Answer,0,600,198,0/1
s931125481,p00002,u011621222,1481469711,C,C,c,Wrong Answer,0,600,195,0/1
s921469557,p00002,u011621222,1481470605,C,C,c,Compile Error,0,0,278,0/1
s756912419,p00002,u011621222,1481471084,C,C,c,Wrong Answer,0,600,258,0/1
s733522623,p00002,u011621222,1481471854,C,C,c,Wrong Answer,0,600,374,0/1
s766016959,p00002,u011621222,1481472573,C,C,c,Wrong Answer,0,600,113,0/1
s930764503,p00002,u011621222,1481473037,C,C,c,Compile Error,0,0,275,0/1
s853500853,p00002,u011621222,1481473311,C,C,c,Wrong Answer,0,600,225,0/1
s889833707,p00002,u011621222,1481627174,C,C,c,Runtime Error,0,600,128,0/1
s706253029,p00002,u011621222,1481633551,C,C,c,Runtime Error,0,600,212,0/1
s873998999,p00002,u481307862,1481716912,C,C,c,Wrong Answer,0,600,579,0/1
s740231358,p00002,u481307862,1481719104,C,C,c,Wrong Answer,0,600,594,0/1
s434815149,p00002,u481307862,1481719507,C,C,c,Wrong Answer,0,600,595,0/1
s322916323,p00002,u481307862,1481720190,C,C,c,Wrong Answer,0,612,657,0/1
s896681881,p00002,u481307862,1481721381,C,C,c,Accepted,0,600,670,1/1
s800178428,p00002,u577534987,1481721934,C,C,c,Accepted,0,600,395,1/1
s016966727,p00002,u117317157,1481845990,C,C,c,Accepted,0,600,296,1/1
s015069181,p00002,u867418828,1482076599,C,C,c,Wrong Answer,0,648,156,0/1
s131264197,p00002,u867418828,1482076610,C,C,c,Wrong Answer,0,648,156,0/1
s970874966,p00002,u867418828,1482076627,C,C,c,Wrong Answer,0,648,156,0/1
s562224078,p00002,u867418828,1482076675,C,C,c,Accepted,0,644,235,1/1
s693542689,p00002,u867418828,1482076732,C,C,c,Accepted,0,644,156,1/1
s114471800,p00002,u048756596,1482213499,C,C,c,Accepted,0,600,281,1/1
s418189223,p00002,u086908644,1482571501,C,C,c,Accepted,0,644,217,1/1
s612391160,p00002,u064717130,1483173758,C,C,c,Wrong Answer,0,640,222,0/1
s344916860,p00002,u621974003,1483199451,C,C,c,Wrong Answer,0,600,226,0/1
s330375879,p00002,u621974003,1483200094,C,C,c,Accepted,0,600,214,1/1
s038355679,p00002,u962970458,1483420345,C,C,c,Wrong Answer,0,600,330,0/1
s937413359,p00002,u962970458,1483421533,C,C,c,Accepted,0,600,234,1/1
s943230475,p00002,u373832724,1483450936,C,C,c,Accepted,0,600,437,1/1
s567452090,p00002,u626996572,1483693008,C,C,c,Wrong Answer,0,600,381,0/1
s300682064,p00002,u626996572,1483693149,C,C,c,Wrong Answer,0,600,381,0/1
s472012823,p00002,u862581875,1484025647,C,C,c,Wrong Answer,0,600,129,0/1
s279092993,p00002,u862581875,1484026244,C,C,c,Accepted,0,644,213,1/1
s107002700,p00002,u626996572,1484038955,C,C,c,Accepted,0,600,253,1/1
s369893608,p00002,u462119053,1484149441,C,C,c,Accepted,0,600,200,1/1
s519311402,p00002,u626996572,1484212232,C,C,c,Accepted,0,600,253,1/1
s846606176,p00002,u169223681,1484744547,C,C,c,Accepted,0,600,231,1/1
s218647229,p00002,u946095953,1484752778,C,C,c,Accepted,0,644,328,1/1
s740606392,p00002,u059788634,1484828785,C,C,c,Accepted,0,600,395,1/1
s000912570,p00002,u384429995,1485050476,C,C,c,Accepted,0,612,219,1/1
s845533493,p00002,u176770040,1485080397,C,C,c,Accepted,0,600,234,1/1
s659852572,p00002,u011621222,1485261171,C,C,c,Accepted,0,600,197,1/1
s811687218,p00002,u332058235,1486136994,C,C,c,Accepted,0,600,236,1/1
s784656206,p00002,u100800428,1486327943,C,C,c,Accepted,0,600,245,1/1
s756013290,p00002,u551806921,1486731620,C,C,c,Wrong Answer,0,600,227,0/1
s829451861,p00002,u551806921,1486731880,C,C,c,Wrong Answer,0,600,361,0/1
s406824889,p00002,u551806921,1486731950,C,C,c,Wrong Answer,0,600,373,0/1
s892300624,p00002,u551806921,1486732245,C,C,c,Accepted,0,600,269,1/1
s044159240,p00002,u011621222,1487350304,C,C,c,Accepted,0,600,278,1/1
s705748546,p00002,u420480797,1487917866,C,C,c,Accepted,0,612,237,1/1
s726050109,p00002,u642941167,1488222487,C,C,c,Time Limit Exceeded,20000,596,345,0/1
s711016283,p00002,u642941167,1488222667,C,C,c,Time Limit Exceeded,20000,596,358,0/1
s944491031,p00002,u642941167,1488344226,C,C,c,Time Limit Exceeded,20000,596,358,0/1
s295156873,p00002,u642941167,1488344536,C,C,c,Wrong Answer,0,596,392,0/1
s864812931,p00002,u642941167,1488344864,C,C,c,Wrong Answer,0,600,392,0/1
s969461268,p00002,u642941167,1488345317,C,C,c,Wrong Answer,10,600,391,0/1
s289544849,p00002,u642941167,1488346063,C,C,c,Wrong Answer,0,600,313,0/1
s068023346,p00002,u642941167,1488346578,C,C,c,Accepted,0,600,275,1/1
s086900038,p00002,u490402975,1490168122,C,C,c,Wrong Answer,0,528,368,0/1
s105707667,p00002,u490402975,1490168368,C,C,c,Wrong Answer,0,528,415,0/1
s507834896,p00002,u490402975,1490172164,C,C,c,Runtime Error,0,524,806,0/1
s895111179,p00002,u490402975,1490172811,C,C,c,Runtime Error,0,524,803,0/1
s362150915,p00002,u490402975,1490173041,C,C,c,Accepted,0,600,301,1/1
s521434169,p00002,u145521511,1491869174,C,C,c,Wrong Answer,0,600,188,0/1
s376214577,p00002,u867488226,1491896532,C,C,c,Wrong Answer,0,584,1034,0/1
s531653520,p00002,u862220432,1492482611,C,C,c,Wrong Answer,0,584,442,0/1
s005166627,p00002,u862220432,1492482662,C,C,c,Wrong Answer,0,584,444,0/1
s858041121,p00002,u862220432,1492482768,C,C,c,Wrong Answer,0,584,448,0/1
s048080284,p00002,u862220432,1492482787,C,C,c,Wrong Answer,0,584,450,0/1
s197226841,p00002,u862220432,1492482954,C,C,c,Wrong Answer,0,524,399,0/1
s473779803,p00002,u862220432,1492483149,C,C,c,Wrong Answer,0,520,461,0/1
s606031643,p00002,u862220432,1492483197,C,C,c,Wrong Answer,0,600,502,0/1
s442412041,p00002,u862220432,1492483258,C,C,c,Wrong Answer,0,600,502,0/1
s771386884,p00002,u862220432,1492483935,C,C,c,Wrong Answer,0,600,487,0/1
s533142813,p00002,u862220432,1492483962,C,C,c,Wrong Answer,0,600,489,0/1
s771175812,p00002,u862220432,1492483986,C,C,c,Wrong Answer,0,608,494,0/1
s874543015,p00002,u862220432,1492484014,C,C,c,Wrong Answer,0,608,473,0/1
s370375795,p00002,u862220432,1492484040,C,C,c,Wrong Answer,0,608,473,0/1
s643808440,p00002,u862220432,1492484168,C,C,c,Wrong Answer,0,608,503,0/1
s885556850,p00002,u862220432,1492484387,C,C,c,Accepted,0,600,190,1/1
s330688745,p00002,u000364711,1492569956,C,C,c,Wrong Answer,0,600,492,0/1
s014611294,p00002,u000364711,1492570034,C,C,c,Wrong Answer,0,524,457,0/1
s670125191,p00002,u000364711,1492570166,C,C,c,Wrong Answer,0,600,535,0/1
s246238943,p00002,u000364711,1492570395,C,C,c,Wrong Answer,0,596,535,0/1
s424907606,p00002,u441120777,1492570423,C,C,c,Compile Error,0,0,322,0/1
s810913255,p00002,u441120777,1492570559,C,C,c,Compile Error,0,0,330,0/1
s397438652,p00002,u441120777,1492570730,C,C,c,Compile Error,0,0,333,0/1
s700908755,p00002,u441120777,1492570898,C,C,c,Compile Error,0,0,333,0/1
s980807503,p00002,u331923107,1492570925,C,C,c,Wrong Answer,0,596,426,0/1
s547314173,p00002,u441120777,1492571030,C,C,c,Compile Error,0,0,337,0/1
s205663700,p00002,u441120777,1492571081,C,C,c,Wrong Answer,0,600,335,0/1
s025619188,p00002,u441120777,1492571286,C,C,c,Wrong Answer,0,596,357,0/1
s989684909,p00002,u441120777,1492571571,C,C,c,Wrong Answer,0,600,408,0/1
s092384867,p00002,u441120777,1492571740,C,C,c,Wrong Answer,0,600,356,0/1
s035395194,p00002,u988404890,1492571841,C,C,c,Runtime Error,0,600,185,0/1
s467027072,p00002,u988404890,1492571900,C,C,c,Wrong Answer,0,600,195,0/1
s297898695,p00002,u441120777,1492571903,C,C,c,Wrong Answer,0,600,363,0/1
s867426365,p00002,u988404890,1492572017,C,C,c,Wrong Answer,0,600,168,0/1
s091978259,p00002,u988404890,1492572221,C,C,c,Time Limit Exceeded,20000,596,198,0/1
s867481670,p00002,u441120777,1492572334,C,C,c,Wrong Answer,0,596,313,0/1
s574653105,p00002,u441120777,1492572570,C,C,c,Wrong Answer,0,600,314,0/1
s183512927,p00002,u988404890,1492572609,C,C,c,Accepted,0,600,205,1/1
s543601953,p00002,u374040976,1493166241,C,C,c,Accepted,0,600,215,1/1
s194741323,p00002,u331923107,1493173768,C,C,c,Accepted,0,600,238,1/1
s168257885,p00002,u441120777,1493173797,C,C,c,Accepted,0,600,250,1/1
s990887103,p00002,u000364711,1493174197,C,C,c,Accepted,0,600,237,1/1
s547936844,p00002,u757078771,1493175675,C,C,c,Wrong Answer,0,600,327,0/1
s562097827,p00002,u757078771,1493176183,C,C,c,Wrong Answer,0,600,403,0/1
